PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ricky Davis,27.0,81,81.0,3021,506,1089,0.465,123,310,0.397,383,779,0.49200000000000005,0.521,239,285,0.8390000000000001,54,261,315,385,80,23,210,189,1374
Kevin Garnett,30.0,76,76.0,2995,638,1341,0.47600000000000003,12,56,0.214,626,1285,0.48700000000000004,0.48,416,498,0.835,183,792,975,313,89,126,205,184,1704
Mark Blount,31.0,82,81.0,2544,427,839,0.509,9,31,0.29,418,808,0.517,0.514,147,195,0.754,136,369,505,67,43,58,159,239,1010
Trenton Hassell,27.0,76,68.0,2223,217,443,0.49,6,25,0.24,211,418,0.505,0.49700000000000005,72,92,0.7829999999999999,83,160,243,203,22,26,80,144,512
Mike James,31.0,82,65.0,2069,297,703,0.42200000000000004,80,215,0.37200000000000005,217,488,0.445,0.479,154,184,0.8370000000000001,25,138,163,297,55,7,129,171,828
Randy Foye,23.0,82,12.0,1879,300,691,0.434,68,185,0.368,232,506,0.45799999999999996,0.483,164,192,0.8540000000000001,49,169,218,232,53,21,152,184,832
Marko Jarić,28.0,70,13.0,1555,136,325,0.418,32,85,0.376,104,240,0.433,0.46799999999999997,67,88,0.7609999999999999,54,130,184,145,75,16,88,172,371
Craig Smith,23.0,82,5.0,1537,246,463,0.531,0,6,0.0,246,457,0.5379999999999999,0.531,116,186,0.624,149,267,416,49,51,18,74,223,608
Troy Hudson,30.0,34,6.0,554,74,195,0.379,28,80,0.35,46,115,0.4,0.451,26,32,0.813,8,40,48,73,14,2,40,23,202
Rashad McCants,22.0,37,0.0,554,62,177,0.35,20,75,0.267,42,102,0.41200000000000003,0.40700000000000003,40,58,0.69,14,33,47,38,26,7,40,71,184
Mark Madsen,31.0,56,0.0,473,23,43,0.535,0,0,,23,43,0.535,0.535,15,29,0.517,35,52,87,10,10,10,21,100,61
Justin Reed,25.0,41,3.0,318,40,107,0.374,0,0,,40,107,0.374,0.374,26,30,0.867,15,31,46,17,5,3,22,44,106
Bracey Wright,22.0,19,0.0,190,24,60,0.4,6,20,0.3,18,40,0.45,0.45,13,18,0.722,7,14,21,15,9,1,6,6,67
Eddie Griffin,24.0,13,0.0,92,7,27,0.259,0,1,0.0,7,26,0.26899999999999996,0.259,4,5,0.8,7,18,25,4,0,7,6,8,18
Team Totals,,82,,20005,2997,6503,0.461,384,1089,0.353,2613,5414,0.483,0.49,1499,1892,0.792,819,2474,3293,1848,532,325,1278,1758,7877
