Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2015-16,23.0,TOR,NBA,PG,27.0,1.0,229.0,36.0,80.0,0.45,5.0,13.0,0.385,31.0,67.0,0.463,0.481,26.0,35.0,0.743,8.0,29.0,37.0,31.0,8.0,3.0,16.0,7.0,103.0,,0.0
2016-17,24.0,TOR,NBA,PG,27.0,0.0,446.0,49.0,116.0,0.422,10.0,30.0,0.333,39.0,86.0,0.453,0.466,42.0,55.0,0.764,16.0,32.0,48.0,57.0,27.0,11.0,25.0,31.0,150.0,,0.0
2017-18,25.0,TOR,NBA,PG,69.0,4.0,1433.0,201.0,432.0,0.465,56.0,153.0,0.366,145.0,279.0,0.52,0.53,97.0,117.0,0.829,45.0,153.0,198.0,200.0,72.0,33.0,78.0,81.0,555.0,,0.0
2018-19,26.0,TOT,NBA,PG,75.0,13.0,1699.0,242.0,558.0,0.434,50.0,168.0,0.298,192.0,390.0,0.492,0.478,119.0,150.0,0.793,68.0,198.0,266.0,248.0,88.0,30.0,77.0,103.0,653.0,,3.0
2018-19,26.0,TOR,NBA,PG,49.0,2.0,897.0,127.0,293.0,0.433,30.0,90.0,0.333,97.0,203.0,0.478,0.485,53.0,61.0,0.869,39.0,86.0,125.0,110.0,46.0,15.0,37.0,53.0,337.0,,0.0
2018-19,26.0,MEM,NBA,PG,26.0,11.0,802.0,115.0,265.0,0.434,20.0,78.0,0.256,95.0,187.0,0.508,0.472,66.0,89.0,0.742,29.0,112.0,141.0,138.0,42.0,15.0,40.0,50.0,316.0,,3.0
2019-20,27.0,DAL,NBA,PG,73.0,5.0,1570.0,190.0,411.0,0.462,47.0,127.0,0.37,143.0,284.0,0.504,0.519,77.0,100.0,0.77,70.0,210.0,280.0,244.0,85.0,22.0,73.0,93.0,504.0,,0.0
2020-21,28.0,DET,NBA,SG,10.0,5.0,256.0,27.0,64.0,0.422,6.0,19.0,0.316,21.0,45.0,0.467,0.469,20.0,23.0,0.87,8.0,24.0,32.0,34.0,7.0,6.0,11.0,7.0,80.0,,0.0
