SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1981,7,DAL,Tom LaGarde,25,82,2670,13.5,0.52,0.0,0.5,7.3,21.6,14.2,13.6,0.6,1.0,16.0,20.2,1.3,1.4,2.7,0.05,-0.9,-0.9,-1.9,0.1
1981,7,DAL,Jim Spanarkel,23,82,2317,17.3,0.56,0.01,0.49,6.7,7.9,7.3,15.8,2.5,0.5,14.1,22.1,4.5,1.1,5.5,0.12,1.4,-0.1,1.2,1.9
1981,7,DAL,Scott Lloyd,28,72,2186,9.3,0.5,0.0,0.38,8.1,15.8,11.8,10.4,0.8,0.7,18.5,15.0,0.2,0.7,1.0,0.02,-2.6,-1.1,-3.7,-0.9
1981,7,DAL,Bill Robinzine,28,70,1932,15.2,0.53,0.01,0.34,9.3,21.8,15.3,9.5,1.8,0.3,16.2,23.6,0.9,1.5,2.4,0.06,-1.1,-1.2,-2.2,-0.1
1981,7,DAL,Geoff Huston,23,56,1892,13.4,0.52,0.0,0.23,1.9,4.1,3.0,24.1,1.2,0.2,14.5,22.5,0.9,0.0,0.8,0.02,-0.1,-2.4,-2.5,-0.2
1981,7,DAL,Brad Davis,25,56,1686,16.4,0.63,0.04,0.5,1.9,8.5,5.1,33.9,1.5,0.4,19.8,15.4,3.8,0.4,4.2,0.12,1.4,-0.9,0.5,1.1
1981,7,DAL,Ollie Mack,23,62,1666,13.0,0.48,0.02,0.2,6.1,9.7,7.8,15.1,1.6,0.2,9.7,18.2,1.2,0.5,1.7,0.05,-0.2,-0.9,-1.1,0.4
1981,7,DAL,Marty Byrnes,24,72,1360,13.6,0.54,0.04,0.35,6.0,8.9,7.4,12.8,1.0,0.7,10.5,17.9,2.1,0.2,2.3,0.08,0.6,-1.2,-0.6,0.5
1981,7,DAL,Abdul Jeelani,26,66,1108,15.5,0.52,0.0,0.5,8.2,15.7,11.8,9.2,1.9,1.6,13.9,23.5,0.8,0.8,1.6,0.07,-0.5,-0.7,-1.2,0.2
1981,7,DAL,Winford Boynes,23,44,757,6.1,0.43,0.0,0.18,3.5,8.0,5.6,7.5,1.5,1.2,17.0,22.4,-1.6,0.2,-1.4,-0.09,-5.3,-2.0,-7.3,-1.0
1981,7,DAL,Stan Pietkiewicz,24,36,431,13.5,0.5,0.36,0.1,3.3,7.7,5.4,25.5,1.7,0.3,10.9,15.1,0.6,0.1,0.7,0.08,1.3,-0.5,0.8,0.3
1981,7,DAL,Terry Duerod,24,18,337,13.7,0.49,0.04,0.17,4.9,8.4,6.6,15.1,1.7,0.7,12.6,24.6,-0.1,0.1,0.0,0.0,-0.3,-1.4,-1.7,0.0
1981,7,DAL,Richard Washington,25,11,307,11.5,0.47,0.0,0.2,8.9,22.7,15.6,8.1,0.8,1.3,14.2,20.2,-0.1,0.2,0.1,0.01,-2.4,-1.4,-3.8,-0.2
1981,7,DAL,Joe Hassett,25,17,280,11.6,0.47,0.28,0.09,4.3,5.9,5.1,10.7,0.9,0.0,6.9,23.7,0.1,0.0,0.0,0.01,-1.0,-2.4,-3.3,-0.1
1981,7,DAL,Darrell Allums,22,22,276,5.3,0.38,0.02,0.33,7.6,19.7,13.4,12.5,0.9,1.7,23.1,15.1,-0.5,0.2,-0.3,-0.05,-5.5,-0.1,-5.6,-0.3
1981,7,DAL,Clarence Kea,21,16,199,17.3,0.54,0.01,0.76,15.4,23.1,19.1,4.0,1.5,0.3,12.9,26.1,0.3,0.2,0.5,0.12,-1.7,-1.7,-3.4,-0.1
1981,7,DAL,Jerome Whitehead,24,7,118,6.0,0.43,0.0,0.29,7.4,20.0,13.5,2.5,1.6,0.5,20.4,19.1,-0.3,0.1,-0.2,-0.07,-4.6,-1.0,-5.6,-0.2
1981,7,DAL,Chad Kinch,22,12,106,4.8,0.38,0.0,0.29,0.0,10.0,4.8,13.9,0.9,0.5,13.6,23.2,-0.3,0.0,-0.3,-0.12,-4.9,-1.3,-6.2,-0.2
1981,7,DAL,Austin Carr,32,8,77,-1.9,0.27,0.0,0.14,5.7,7.7,6.6,16.3,0.6,0.0,23.2,21.0,-0.4,0.0,-0.4,-0.24,-5.8,-1.5,-7.3,-0.2
1981,7,DAL,Ralph Drollinger,26,6,67,5.3,0.48,0.0,0.29,8.2,24.7,16.1,29.6,0.7,1.7,45.2,17.9,-0.2,0.1,-0.2,-0.12,-5.0,0.8,-4.1,-0.1
1981,7,DAL,Monti Davis,22,1,8,-5.4,0.08,0.0,1.25,27.4,14.8,21.3,0.0,0.0,7.1,0.0,32.4,-0.1,0.0,-0.1,-0.5,-4.8,-0.5,-5.3,0.0
