Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,28,302,TOR,Toronto Raptors,19.0,NBA,C,75.0,2510.0,15.1,0.51,0.02,0.4,8.7,16.9,12.8,5.8,1.3,3.1,11.3,18.3,2.5,3.8,6.2,0.12,-1.2,0.5,-0.8,0.8
2005,28,302,TOR,Toronto Raptors,20.0,NBA,PF,81.0,3017.0,17.5,0.55,0.01,0.54,7.1,20.0,13.5,8.6,1.3,2.7,13.1,21.7,3.9,2.9,6.8,0.11,0.1,-0.3,-0.2,1.4
2006,28,302,TOR,Toronto Raptors,21.0,NBA,C,70.0,2751.0,23.2,0.58,0.01,0.53,8.7,20.6,14.4,11.8,1.0,2.3,10.5,25.2,8.7,1.1,9.8,0.17,3.9,-1.0,2.9,3.4
2007,28,302,TOR,Toronto Raptors,22.0,NBA,C,69.0,2658.0,22.6,0.58,0.03,0.54,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,6.1,3.5,9.6,0.17,2.8,-0.1,2.7,3.1
2008,28,302,TOR,Toronto Raptors,23.0,NBA,C,67.0,2425.0,23.8,0.59,0.02,0.54,8.4,20.1,14.2,12.1,1.4,2.2,10.7,27.7,7.0,3.1,10.1,0.2,4.0,0.4,4.4,3.9
2009,28,302,TOR,Toronto Raptors,24.0,NBA,C,77.0,2928.0,22.1,0.57,0.04,0.49,8.7,22.1,15.5,11.6,1.2,2.0,10.2,26.9,6.6,3.1,9.7,0.16,3.0,-0.4,2.7,3.5
2010,28,302,TOR,Toronto Raptors,25.0,NBA,C,70.0,2526.0,25.0,0.59,0.02,0.51,9.9,25.2,17.7,11.5,0.9,2.1,10.7,28.7,7.9,1.7,9.6,0.18,4.8,-1.2,3.6,3.6
2011,16,302,MIA,Miami Heat,26.0,NBA,PF,77.0,2795.0,19.4,0.57,0.02,0.45,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,6.1,4.3,10.3,0.18,1.4,-0.2,1.3,2.3
2012,16,302,MIA,Miami Heat,27.0,NBA,PF,57.0,2007.0,18.9,0.55,0.04,0.35,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,3.6,3.3,6.9,0.16,1.0,-0.2,0.8,1.4
2013,16,302,MIA,Miami Heat,28.0,NBA,C,74.0,2454.0,20.0,0.59,0.08,0.33,7.0,17.6,12.6,8.4,1.4,3.4,11.0,22.7,5.6,3.4,9.0,0.18,1.5,-0.2,1.3,2.1
2014,16,302,MIA,Miami Heat,29.0,NBA,C,79.0,2531.0,19.0,0.6,0.23,0.28,5.1,20.3,13.0,5.8,1.7,2.7,10.4,22.6,4.6,3.4,8.0,0.15,1.3,-0.4,0.8,1.8
2015,16,302,MIA,Miami Heat,30.0,NBA,C,44.0,1556.0,19.8,0.55,0.23,0.31,3.6,20.0,12.0,12.0,1.4,1.4,10.1,28.4,2.1,1.5,3.6,0.11,2.5,-1.3,1.3,1.3
2016,16,302,MIA,Miami Heat,31.0,NBA,PF,53.0,1778.0,20.2,0.57,0.29,0.35,3.2,21.1,12.4,12.1,1.0,1.5,8.1,24.7,4.1,2.3,6.4,0.17,3.6,0.5,4.0,2.7
