PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jamaal Wilkes,27,81,,3028,9.3,17.8,0.526,0.0,0.2,0.077,9.3,17.6,0.53,3.0,4.0,0.758,1.7,3.4,5.2,2.8,1.4,0.3,2.5,2.7,21.7
Kareem Abdul-Jabbar,33,80,,2976,10.1,17.6,0.574,0.0,0.0,0.0,10.1,17.6,0.574,5.1,6.7,0.7659999999999999,2.4,7.5,9.9,3.3,0.7,2.8,3.0,3.0,25.3
Norm Nixon,25,79,,2962,7.0,14.7,0.47600000000000003,0.0,0.1,0.16699999999999998,7.0,14.6,0.479,2.4,3.1,0.778,0.8,2.0,2.8,8.5,1.8,0.1,3.5,2.7,16.4
Michael Cooper,24,81,,2625,4.4,9.0,0.491,0.1,0.3,0.21100000000000002,4.3,8.7,0.499,1.6,2.0,0.785,1.7,2.9,4.6,4.6,1.8,1.1,2.2,3.4,10.5
Jim Chones,31,82,,2562,5.3,10.6,0.503,0.0,0.1,0.0,5.3,10.5,0.506,1.8,2.7,0.653,2.5,6.7,9.2,2.1,0.5,1.3,2.2,4.6,12.4
Magic Johnson,21,37,,1371,8.2,15.4,0.532,0.1,0.4,0.17600000000000002,8.1,15.0,0.542,4.5,5.9,0.76,2.7,5.8,8.4,8.3,3.3,0.7,3.8,2.6,21.0
Jim Brewer,29,78,,1107,3.3,6.4,0.513,0.0,0.1,0.0,3.3,6.3,0.518,0.5,1.3,0.375,4.1,5.0,9.1,1.8,1.4,1.9,1.6,5.1,7.1
Mark Landsberger,25,69,,1086,5.4,10.8,0.502,0.0,0.0,0.0,5.4,10.8,0.503,2.1,3.8,0.534,5.0,7.5,12.5,0.9,0.6,0.2,2.2,4.5,12.9
Eddie Jordan,26,60,,987,4.4,10.2,0.43,0.1,0.4,0.25,4.3,9.7,0.43799999999999994,2.3,3.5,0.6629999999999999,0.9,2.0,2.9,7.1,2.7,0.3,4.4,5.0,11.2
Butch Carter,22,54,,672,6.1,13.2,0.462,0.2,0.5,0.3,5.9,12.7,0.46799999999999997,3.7,5.1,0.737,1.8,1.7,3.5,2.8,1.2,0.1,2.7,5.3,16.1
Brad Holland,24,41,,295,5.7,13.5,0.423,0.1,0.4,0.33299999999999996,5.6,13.2,0.426,4.3,6.0,0.7140000000000001,1.1,2.4,3.5,2.8,2.6,0.1,3.8,5.4,15.9
Alan Hardy,23,22,,111,7.1,19.1,0.373,0.0,0.0,,7.1,19.1,0.373,2.3,3.2,0.7,2.6,3.6,6.2,1.0,0.3,2.9,3.6,4.2,16.5
Tony Jackson,23,2,,14,2.6,7.7,0.33299999999999996,0.0,0.0,,2.6,7.7,0.33299999999999996,0.0,0.0,,0.0,5.1,5.1,5.1,5.1,0.0,0.0,2.6,5.1
Myles Patrick,26,3,,9,8.0,20.0,0.4,0.0,0.0,,8.0,20.0,0.4,4.0,8.0,0.5,4.0,4.0,8.0,4.0,0.0,0.0,4.0,12.0,20.0
