Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,17,2938,MIL,Milwaukee Bucks,Beno Udrih,30,39,0,18.4,2.9,6.1,0.48,0.3,1.3,0.26,2.6,4.8,0.53,0.5,0.6,0.8,0.73,0.4,1.6,2.0,3.5,0.4,0.1,1.4,1.0,6.7
2013,17,1450,MIL,Milwaukee Bucks,Brandon Jennings,23,80,80,36.2,6.2,15.6,0.4,2.2,5.8,0.38,4.1,9.8,0.41,0.47,2.9,3.5,0.82,0.7,2.3,3.1,6.5,1.6,0.1,2.5,1.9,17.5
2013,17,1679,MIL,Milwaukee Bucks,Doron Lamb,21,23,0,12.2,1.4,4.1,0.35,0.2,0.7,0.25,1.3,3.4,0.37,0.37,0.3,0.7,0.53,0.1,0.6,0.7,0.9,0.3,0.0,0.7,1.2,3.4
2013,17,1056,MIL,Milwaukee Bucks,Drew Gooden,31,16,0,9.4,1.3,3.8,0.33,0.1,0.3,0.2,1.2,3.5,0.34,0.34,0.7,1.0,0.69,0.8,1.1,1.9,0.4,0.3,0.4,0.6,1.3,3.3
2013,17,2936,MIL,Milwaukee Bucks,Ekpe Udoh,25,76,9,17.3,1.5,3.5,0.44,0.0,0.0,0.0,1.5,3.5,0.44,0.44,1.2,1.6,0.75,1.5,1.8,3.3,0.6,0.5,1.1,0.6,1.8,4.3
2013,17,1380,MIL,Milwaukee Bucks,Ersan Ilyasova,25,73,54,27.6,5.1,11.0,0.46,1.3,2.9,0.44,3.8,8.1,0.47,0.52,1.7,2.2,0.8,2.1,5.0,7.1,1.6,0.9,0.5,1.0,2.5,13.2
2013,17,127,MIL,Milwaukee Bucks,Gustavo Ayon,27,12,0,13.6,2.1,3.5,0.6,0.0,0.0,,2.1,3.5,0.6,0.6,0.1,1.0,0.08,1.7,3.3,4.9,1.0,0.8,0.3,0.8,2.0,4.3
2013,17,2678,MIL,Milwaukee Bucks,Ish Smith,24,16,0,8.6,1.1,2.7,0.4,0.3,0.6,0.4,0.8,2.1,0.39,0.44,0.0,0.0,,0.1,0.9,0.9,1.9,0.5,0.2,0.6,0.8,2.4
2013,17,2411,MIL,Milwaukee Bucks,J.J. Redick,28,28,2,28.7,4.3,10.6,0.4,1.7,5.4,0.32,2.6,5.3,0.49,0.48,2.0,2.2,0.92,0.3,1.6,1.9,2.7,0.3,0.1,1.2,1.7,12.3
2013,17,2370,MIL,Milwaukee Bucks,Joel Przybilla,33,12,1,5.7,0.1,0.3,0.25,0.0,0.0,,0.1,0.3,0.25,0.25,0.0,0.2,0.0,0.4,1.3,1.8,0.3,0.1,0.2,0.3,0.8,0.2
2013,17,1263,MIL,Milwaukee Bucks,John Henson,22,63,9,13.1,2.6,5.3,0.48,0.0,0.0,0.0,2.6,5.3,0.49,0.48,0.9,1.7,0.53,1.8,2.9,4.7,0.5,0.3,0.7,0.7,1.3,6.0
2013,17,2554,MIL,Milwaukee Bucks,Larry Sanders,24,71,55,27.3,4.3,8.5,0.51,0.0,0.0,0.0,4.3,8.5,0.51,0.51,1.2,1.9,0.62,3.2,6.3,9.5,1.2,0.7,2.8,1.2,3.3,9.8
2013,17,1889,MIL,Milwaukee Bucks,Luc Mbah a Moute,26,58,45,22.9,2.6,6.5,0.4,0.2,0.6,0.35,2.4,5.9,0.41,0.42,1.2,2.2,0.57,1.5,2.9,4.4,0.9,0.7,0.2,1.2,1.4,6.7
2013,17,666,MIL,Milwaukee Bucks,Marquis Daniels,32,59,33,18.4,2.2,5.9,0.38,0.3,1.2,0.28,1.9,4.7,0.4,0.4,0.7,0.9,0.74,0.8,1.7,2.5,1.1,0.9,0.2,0.8,1.3,5.5
2013,17,802,MIL,Milwaukee Bucks,Mike Dunleavy,32,75,3,25.9,3.7,8.3,0.44,1.7,4.0,0.43,2.0,4.3,0.46,0.55,1.4,1.7,0.82,0.4,3.5,3.9,1.9,0.5,0.5,1.2,1.8,10.5
2013,17,853,MIL,Milwaukee Bucks,Monta Ellis,27,82,82,37.5,7.3,17.5,0.42,1.1,4.0,0.29,6.1,13.5,0.45,0.45,3.5,4.6,0.77,0.5,3.3,3.9,6.0,2.1,0.4,3.1,2.0,19.2
2013,17,660,MIL,Milwaukee Bucks,Samuel Dalembert,31,47,23,16.3,2.9,5.4,0.54,0.0,0.0,1.0,2.9,5.4,0.54,0.54,0.8,1.2,0.69,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9,6.7
2013,17,1209,MIL,Milwaukee Bucks,Tobias Harris,20,28,14,11.6,1.9,4.1,0.46,0.3,0.8,0.33,1.6,3.4,0.49,0.49,0.8,0.9,0.88,0.6,1.4,2.0,0.5,0.3,0.3,0.6,1.1,4.9
