Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,23.0,PHI,NBA,C,36.0,2.0,182.0,5.7,12.7,0.453,0.0,0.0,,5.7,12.7,0.453,4.0,8.9,0.444,6.7,8.3,15.0,1.4,0.6,0.6,7.1,8.3,15.4
1984,24.0,SAS,NBA,C,70.0,3.0,1037.0,5.5,8.8,0.621,0.0,0.0,,5.5,8.8,0.621,2.6,5.5,0.471,4.8,6.2,11.0,1.1,0.5,0.4,3.1,4.8,13.5
1985,25.0,TOT,NBA,C,45.0,0.0,273.0,5.3,10.0,0.526,0.0,0.0,,5.3,10.0,0.526,4.2,8.2,0.516,4.1,5.7,9.8,0.8,0.9,1.1,2.5,3.6,14.8
1985,25.0,SAS,NBA,C,12.0,0.0,63.0,6.9,10.3,0.667,0.0,0.0,,6.9,10.3,0.667,5.1,10.3,0.5,4.0,5.7,9.7,0.0,1.1,0.6,3.4,2.9,18.9
1985,25.0,KCK,NBA,C,33.0,0.0,210.0,4.8,9.9,0.483,0.0,0.0,,4.8,9.9,0.483,3.9,7.5,0.523,4.1,5.7,9.8,1.0,0.9,1.2,2.2,3.8,13.5
1987,27.0,PHI,NBA,C,11.0,1.0,113.0,4.5,9.6,0.467,0.0,0.0,,4.5,9.6,0.467,2.2,6.1,0.368,5.4,6.1,11.5,0.6,0.3,0.0,2.5,5.4,11.2
1988,28.0,PHI,NBA,C,42.0,18.0,581.0,3.2,8.2,0.391,0.0,0.0,,3.2,8.2,0.391,3.0,4.1,0.727,4.1,5.6,9.7,1.1,0.2,0.7,1.6,4.2,9.4
1989,29.0,LAL,NBA,C,39.0,0.0,318.0,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,5.5,8.8,0.628,4.3,7.0,11.3,1.1,0.5,0.3,2.7,5.8,12.8
1990,30.0,LAL,NBA,C,33.0,1.0,190.0,7.2,16.3,0.442,0.0,0.0,,7.2,16.3,0.442,4.9,7.6,0.65,4.2,7.8,11.9,0.6,0.4,0.2,4.0,5.9,19.3
1991,31.0,ORL,NBA,C,2.0,0.0,13.0,0.0,2.8,0.0,0.0,0.0,,0.0,2.8,0.0,0.0,0.0,,0.0,11.1,11.1,0.0,0.0,0.0,0.0,2.8,0.0
