PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Russell Westbrook,29.0,80,80.0,2914,757,1687,0.449,97,326,0.298,660,1361,0.485,0.47700000000000004,417,566,0.737,152,652,804,820,147,20,381,200,2028
Paul George,27.0,79,79.0,2891,576,1340,0.43,244,609,0.401,332,731,0.45399999999999996,0.521,338,411,0.8220000000000001,72,375,447,263,161,39,212,233,1734
Carmelo Anthony,33.0,78,78.0,2501,472,1168,0.40399999999999997,169,474,0.35700000000000004,303,694,0.43700000000000006,0.47600000000000003,148,193,0.767,67,386,453,103,47,49,99,197,1261
Steven Adams,24.0,76,76.0,2487,448,712,0.629,0,2,0.0,448,710,0.631,0.629,160,286,0.5589999999999999,384,301,685,88,92,78,128,215,1056
Jerami Grant,23.0,81,1.0,1647,244,456,0.535,32,110,0.29100000000000004,212,346,0.613,0.57,162,240,0.675,86,233,319,57,31,77,54,155,682
Raymond Felton,33.0,82,2.0,1365,224,552,0.406,81,230,0.35200000000000004,143,322,0.444,0.479,36,44,0.818,25,131,156,203,49,16,76,91,565
Patrick Patterson,28.0,82,3.0,1270,106,266,0.39799999999999996,66,171,0.386,40,95,0.42100000000000004,0.523,40,46,0.87,32,161,193,57,48,23,33,87,318
Corey Brewer,24.0,75,8.0,1134,115,291,0.395,84,221,0.38,31,70,0.44299999999999995,0.54,39,46,0.848,26,88,114,28,38,8,25,124,353
Andre Roberson,26.0,39,39.0,1037,87,162,0.537,8,36,0.222,79,126,0.627,0.562,12,38,0.316,75,110,185,46,45,35,30,89,194
Josh Huestis,26.0,69,10.0,982,60,182,0.33,33,115,0.287,27,67,0.40299999999999997,0.42,6,20,0.3,42,119,161,20,15,43,26,82,159
Terrance Ferguson,19.0,61,12.0,763,70,169,0.414,40,120,0.33299999999999996,30,49,0.612,0.5329999999999999,9,10,0.9,19,28,47,19,24,10,11,83,189
Corey Brewer,31.0,18,16.0,514,64,144,0.444,23,67,0.34299999999999997,41,77,0.532,0.524,31,39,0.795,20,41,61,24,38,6,11,56,182
Dakari Johnson,22.0,31,6.0,161,22,39,0.564,0,0,,22,39,0.564,0.564,11,20,0.55,16,18,34,8,6,8,3,27,55
Nick Collison,37.0,15,0.0,75,13,19,0.684,0,0,,13,19,0.684,0.684,5,13,0.385,7,13,20,4,0,0,7,7,31
Kyle Singler,29.0,12,0.0,59,7,21,0.33299999999999996,2,5,0.4,5,16,0.313,0.381,7,13,0.5379999999999999,1,9,10,2,1,0,3,4,23
Daniel Hamilton,22.0,6,0.0,28,5,11,0.455,2,5,0.4,3,6,0.5,0.545,0,0,,0,5,5,8,1,0,2,2,12
PJ Dozier,21.0,2,0.0,3,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,1,1,0,0,0,1,1,2
Team Totals,,82,,19830,3271,7221,0.45299999999999996,881,2491,0.354,2390,4730,0.505,0.514,1421,1985,0.716,1024,2671,3695,1750,743,412,1147,1653,8844
