Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1984,24.0,KCK,NBA,SF,3.0,,107.0,9.5,21.6,0.438,0.9,2.3,0.4,8.6,19.4,0.442,3.2,3.2,1.0,1.8,2.7,4.5,5.4,1.4,0.5,0.9,3.6,23.0,,114.0,113.0
1986,26.0,SAC,NBA,SF,3.0,1.0,96.0,12.7,29.2,0.436,0.0,1.6,0.0,12.7,27.6,0.462,4.2,4.8,0.889,5.3,5.8,11.2,2.1,1.6,0.5,3.2,3.7,29.7,,107.0,117.0
1989,29.0,PHO,NBA,SF,12.0,0.0,392.0,10.0,24.2,0.413,1.5,4.5,0.342,8.4,19.7,0.429,3.5,4.6,0.769,3.3,6.9,10.2,2.9,1.4,0.2,2.1,4.8,25.0,,106.0,108.0
1990,30.0,PHO,NBA,SF,16.0,0.0,337.0,10.5,23.3,0.45,2.2,5.5,0.395,8.3,17.8,0.467,5.4,6.8,0.787,2.2,6.1,8.3,2.5,1.5,0.6,2.9,5.8,28.5,,109.0,108.0
1991,31.0,SEA,NBA,SG,5.0,5.0,171.0,13.5,26.1,0.517,1.2,4.4,0.267,12.3,21.7,0.568,7.0,8.5,0.828,3.5,2.6,6.2,2.1,2.1,0.3,2.3,3.8,35.2,,122.0,114.0
1992,32.0,SEA,NBA,SF,9.0,0.0,247.0,13.6,28.6,0.474,0.8,4.6,0.182,12.7,24.0,0.53,6.7,7.1,0.941,1.7,4.0,5.6,1.7,0.6,0.6,3.1,4.0,34.6,,113.0,120.0
1993,33.0,SEA,NBA,SF,19.0,0.0,382.0,11.5,29.4,0.39,1.7,5.0,0.333,9.8,24.4,0.402,4.1,4.3,0.935,2.4,3.9,6.3,2.4,0.4,0.1,2.7,6.2,28.7,,101.0,115.0
1996,36.0,IND,NBA,SF,1.0,0.0,9.0,0.0,32.1,0.0,0.0,12.8,0.0,0.0,19.2,0.0,0.0,0.0,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,,14.0,115.0
1997,37.0,HOU,NBA,SF,16.0,0.0,284.0,9.1,22.3,0.41,2.7,8.9,0.298,6.5,13.3,0.486,4.4,4.6,0.958,2.9,4.0,6.9,1.9,1.0,0.0,1.3,3.2,25.3,,114.0,116.0
1998,38.0,HOU,NBA,SF,5.0,0.0,89.0,5.5,16.4,0.333,1.8,6.1,0.3,3.7,10.3,0.353,4.3,4.9,0.875,2.4,2.4,4.9,0.6,0.0,0.0,1.8,6.1,17.0,,94.0,110.0
