Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1983,3,141,NJN,New Jersey Nets,33,James Bailey,PF,6-9,220,1957-05-21,US,3,Rutgers University
1983,3,247,NJN,New Jersey Nets,10,Otis Birdsong,SG,6-3,190,1955-12-09,US,5,Houston
1983,3,593,NJN,New Jersey Nets,12,Darwin Cook,PG,6-3,184,1958-08-06,US,2,University of Portland
1983,3,705,NJN,New Jersey Nets,53,Darryl Dawkins,C,6-11,251,1957-01-11,US,7,
1983,3,857,NJN,New Jersey Nets,44,Len Elmore,C,6-9,220,1952-03-28,US,8,Maryland
1983,3,927,NJN,New Jersey Nets,21,Sleepy Floyd,PG,6-3,170,1960-03-06,US,R,Georgetown
1983,3,938,NJN,New Jersey Nets,1,Phil Ford,PG,6-2,175,1956-02-09,US,4,UNC
1983,3,1051,NJN,New Jersey Nets,42,Mike Gminski,C,6-11,250,1959-08-03,US,2,Duke
1983,3,1508,NJN,New Jersey Nets,43,Mickey Johnson,PF,6-10,190,1952-08-31,US,8,Aurora University
1983,3,1617,NJN,New Jersey Nets,55,Albert King,SF,6-6,190,1959-12-17,US,1,Maryland
1983,3,2180,NJN,New Jersey Nets,31,Mike O'Koren,SF,6-7,207,1958-02-07,US,2,UNC
1983,3,2307,NJN,New Jersey Nets,51,Eddie Phillips,SF,6-7,225,1961-09-29,US,R,Alabama
1983,3,2450,NJN,New Jersey Nets,20,Micheal Ray Richardson,PG,6-5,189,1955-04-11,US,4,Montana
1983,3,2995,NJN,New Jersey Nets,22,Jan van Breda Kolff,SF,6-7,195,1951-12-16,US,8,Vanderbilt
1983,3,3008,NJN,New Jersey Nets,14,Foots Walker,PG,6-0,184,1951-05-21,US,8,West Georgia
1983,3,3138,NJN,New Jersey Nets,52,Buck Williams,PF,6-8,215,1960-03-08,US,1,Maryland
1983,3,3199,NJN,New Jersey Nets,34,Bill Willoughby,SF,6-8,205,1957-05-20,US,6,
