PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Vince Carter,24,12,12,539,12.5,28.7,0.436,2.6,6.3,0.41,9.9,22.4,0.44299999999999995,5.9,7.6,0.784,3.8,4.2,8.0,5.7,2.0,2.0,2.8,4.6,33.5,,112,106
Alvin Williams,26,12,12,486,7.8,18.2,0.431,1.1,3.2,0.35700000000000004,6.7,15.0,0.447,1.9,2.8,0.68,0.7,3.3,4.0,5.7,1.7,0.9,1.8,3.9,18.7,,104,108
Antonio Davis,32,12,12,485,8.8,17.5,0.5,0.0,0.0,,8.8,17.5,0.5,4.9,6.0,0.8109999999999999,4.7,10.5,15.1,2.6,1.1,2.5,2.4,4.0,22.4,,114,103
Charles Oakley,37,12,12,391,6.6,15.3,0.435,0.4,1.1,0.375,6.2,14.1,0.44,2.0,2.4,0.8240000000000001,2.8,7.9,10.7,3.0,1.7,1.0,3.1,4.1,15.7,,95,105
Chris Childs,33,12,9,380,5.4,13.1,0.41100000000000003,2.2,5.2,0.41700000000000004,3.2,7.8,0.40700000000000003,2.9,3.3,0.87,0.3,5.2,5.5,11.3,1.7,0.4,5.1,7.0,15.8,,101,107
Dell Curry,36,12,0,182,8.2,19.4,0.42200000000000004,4.2,11.2,0.37799999999999995,3.9,8.2,0.48100000000000004,3.0,3.6,0.833,0.6,3.6,4.2,3.0,1.8,0.3,3.3,3.0,23.7,,104,108
Jerome Williams,27,11,0,164,4.0,8.1,0.5,0.0,0.0,,4.0,8.1,0.5,3.7,7.4,0.5,6.7,8.4,15.2,3.0,3.4,2.0,2.0,7.7,11.8,,114,100
Morris Peterson,23,8,3,110,9.0,17.6,0.514,2.0,4.5,0.444,7.0,13.1,0.5379999999999999,1.5,2.0,0.75,1.0,5.0,6.0,7.5,3.0,0.0,3.0,5.0,21.6,,113,105
Keon Clark,25,11,0,103,5.9,16.1,0.36700000000000005,0.0,0.0,,5.9,16.1,0.36700000000000005,7.0,10.7,0.65,3.8,8.6,12.3,3.2,1.1,1.6,2.1,8.6,18.8,,101,105
Eric Montross,29,5,0,31,3.6,8.9,0.4,0.0,0.0,,3.6,8.9,0.4,0.0,0.0,,8.9,8.9,17.8,1.8,0.0,5.3,3.6,10.7,7.1,,91,103
Tracy Murray,29,2,0,5,11.0,33.1,0.33299999999999996,0.0,22.1,0.0,11.0,11.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,0.0,22.1,11.0,22.1,,38,91
Michael Stewart,25,2,0,4,0.0,13.8,0.0,0.0,0.0,,0.0,13.8,0.0,0.0,0.0,,13.8,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,,61,115
