Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1988,29,142,UTA,Utah Jazz,41,Thurl Bailey,SF,6-11,215,1961-04-07,US,4,NC State
1988,29,705,UTA,Utah Jazz,45,Darryl Dawkins,C,6-11,251,1957-01-11,US,12,
1988,29,818,UTA,Utah Jazz,53,Mark Eaton,C,7-4,275,1957-01-24,US,5,UCLA
1988,29,1114,UTA,Utah Jazz,14,Rickey Green,PG,6-0,170,1954-08-18,US,9,Michigan
1988,29,1131,UTA,Utah Jazz,35,Darrell Griffith,SG,6-4,190,1958-06-16,US,6,Louisville
1988,29,1177,UTA,Utah Jazz,20,Bob Hansen,SG,6-6,190,1961-01-18,US,4,Iowa
1988,29,1355,UTA,Utah Jazz,25,Eddie Hughes,PG,5-10,165,1960-05-26,US,R,Colorado State
1988,29,1377,UTA,Utah Jazz,43,Marc Iavaroni,PF,6-8,210,1956-09-15,US,5,Virginia
1988,29,1646,UTA,Utah Jazz,11,Bart Kofoed,SG,6-4,210,1964-03-24,US,R,"Hastings College, University of Nebraska at Kearney"
1988,29,1826,UTA,Utah Jazz,32,Karl Malone,PF,6-9,250,1963-07-24,US,2,Louisiana Tech
1988,29,2519,UTA,Utah Jazz,33,Scott Roth,SF,6-8,212,1963-06-03,US,R,Wisconsin
1988,29,2594,UTA,Utah Jazz,22,Carey Scurry,SF,6-7,188,1962-12-04,US,2,Long Island University
1988,29,2767,UTA,Utah Jazz,12,John Stockton,PG,6-1,170,1962-03-26,US,3,Gonzaga
1988,29,2918,UTA,Utah Jazz,7,Kelly Tripucka,SF,6-6,220,1959-02-16,US,6,Notre Dame
1988,29,2938,UTA,Utah Jazz,54,Melvin Turpin,C,6-11,240,1960-12-28,US,3,Kentucky
