PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kobe Bryant,34.0,78,78.0,3013,738,1595,0.46299999999999997,132,407,0.324,606,1188,0.51,0.504,525,626,0.8390000000000001,66,367,433,469,106,25,287,173,2133
Dwight Howard,27.0,76,76.0,2722,470,813,0.578,1,6,0.16699999999999998,469,807,0.581,0.579,355,721,0.49200000000000005,251,694,945,108,84,186,225,291,1296
Metta World Peace,33.0,75,66.0,2530,332,824,0.40299999999999997,141,412,0.342,191,412,0.46399999999999997,0.488,124,169,0.7340000000000001,101,271,372,112,122,42,98,198,929
Jodie Meeks,25.0,78,10.0,1663,205,530,0.387,122,342,0.35700000000000004,83,188,0.441,0.502,86,96,0.8959999999999999,37,134,171,69,58,5,52,103,618
Pau Gasol,32.0,49,42.0,1655,270,579,0.466,8,28,0.28600000000000003,262,551,0.475,0.473,125,178,0.7020000000000001,111,310,421,200,24,61,104,93,673
Antawn Jamison,36.0,76,6.0,1636,267,575,0.46399999999999997,84,233,0.361,183,342,0.535,0.537,94,136,0.691,109,253,362,50,30,22,53,124,712
Steve Nash,38.0,50,50.0,1627,236,475,0.49700000000000005,57,130,0.43799999999999994,179,345,0.519,0.557,107,116,0.922,26,116,142,333,30,5,126,70,636
Earl Clark,25.0,59,36.0,1363,170,386,0.44,35,104,0.337,135,282,0.479,0.486,53,76,0.6970000000000001,82,243,325,65,36,44,62,102,428
Steve Blake,32.0,45,13.0,1175,114,270,0.42200000000000004,72,171,0.42100000000000004,42,99,0.424,0.556,27,35,0.7709999999999999,21,111,132,173,34,6,62,83,327
Chris Duhon,30.0,46,9.0,820,47,123,0.382,33,91,0.363,14,32,0.43799999999999994,0.516,6,13,0.462,11,57,68,133,20,1,40,56,133
Darius Morris,22.0,48,17.0,683,73,188,0.38799999999999996,24,66,0.364,49,122,0.402,0.452,24,37,0.649,24,33,57,76,21,2,45,58,194
Jordan Hill,25.0,29,1.0,458,77,155,0.49700000000000005,0,2,0.0,77,153,0.503,0.49700000000000005,40,61,0.6559999999999999,82,84,166,13,8,19,26,55,194
Robert Sacre,23.0,32,3.0,203,18,48,0.375,0,0,,18,48,0.375,0.375,7,11,0.636,9,25,34,6,0,10,10,38,43
Devin Ebanks,23.0,19,3.0,197,24,73,0.32899999999999996,6,22,0.273,18,51,0.353,0.37,11,14,0.7859999999999999,10,31,41,10,3,1,11,23,65
Andrew Goudelock,24.0,1,0.0,6,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,1,0,1,0,0,0,0,0,0
Darius Johnson-Odom,23.0,4,0.0,6,0,4,0.0,0,1,0.0,0,3,0.0,0.0,0,0,,1,3,4,1,0,0,0,0,0
Team Totals,,82,,19755,3041,6640,0.45799999999999996,715,2015,0.355,2326,4625,0.503,0.512,1584,2289,0.6920000000000001,942,2732,3674,1818,576,429,1232,1467,8381
