Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,2,BOS,Boston Celtics,Rajon Rondo,23,24,24,975,5.6,12.0,0.46,0.3,0.9,0.38,5.2,11.2,0.47,2.5,4.2,0.6,1.4,3.5,4.9,8.2,1.7,0.1,2.7,2.1,14.0
2010,2,BOS,Boston Celtics,Paul Pierce,32,24,24,930,5.7,13.0,0.44,1.5,3.9,0.39,4.1,9.1,0.46,4.5,5.5,0.82,0.8,4.8,5.5,3.2,0.9,0.5,2.5,3.1,17.5
2010,2,BOS,Boston Celtics,Ray Allen,34,24,24,925,5.1,11.8,0.43,2.2,5.6,0.39,2.9,6.2,0.47,2.7,3.1,0.86,0.5,2.6,3.1,2.5,0.9,0.1,1.4,2.9,15.1
2010,2,BOS,Boston Celtics,Kevin Garnett,33,23,23,766,7.0,14.1,0.5,0.0,0.1,0.0,7.0,14.1,0.5,2.2,2.6,0.84,1.5,6.5,8.0,2.7,1.2,0.9,1.5,3.5,16.2
2010,2,BOS,Boston Celtics,Kendrick Perkins,25,23,23,575,3.1,6.0,0.51,0.0,0.1,0.0,3.1,5.9,0.52,2.1,3.4,0.6,2.6,6.4,9.0,1.4,0.6,2.0,2.7,4.9,8.2
2010,2,BOS,Boston Celtics,Glen Davis,24,24,1,483,4.4,9.2,0.48,0.0,0.2,0.0,4.4,9.0,0.49,4.2,5.9,0.72,2.9,5.2,8.1,0.7,1.4,0.7,1.6,4.0,13.0
2010,2,BOS,Boston Celtics,Rasheed Wallace,35,24,1,410,4.6,11.0,0.42,1.7,4.8,0.34,2.9,6.1,0.47,2.1,2.5,0.83,0.4,5.8,6.2,0.8,0.9,1.2,0.8,7.2,12.9
2010,2,BOS,Boston Celtics,Tony Allen,28,24,0,391,4.3,9.0,0.48,0.0,0.5,0.0,4.3,8.6,0.5,2.6,3.3,0.78,1.2,2.6,3.8,1.6,2.3,1.3,2.1,5.3,11.2
2010,2,BOS,Boston Celtics,Nate Robinson,25,17,0,128,6.8,18.0,0.38,3.1,9.3,0.33,3.7,8.7,0.42,3.4,4.2,0.8,1.1,2.8,3.9,5.1,1.7,0.3,2.0,4.5,20.0
2010,2,BOS,Boston Celtics,Michael Finley,36,18,0,108,1.7,6.7,0.25,1.0,3.7,0.27,0.7,3.0,0.22,0.7,0.7,1.0,0.3,3.3,3.7,1.3,1.3,0.0,0.0,1.3,5.0
2010,2,BOS,Boston Celtics,Shelden Williams,26,8,0,57,2.5,5.7,0.44,0.0,0.0,,2.5,5.7,0.44,3.2,3.8,0.83,1.3,6.9,8.2,0.0,0.6,0.0,3.8,5.1,8.2
2010,2,BOS,Boston Celtics,Marquis Daniels,29,11,0,37,4.9,12.6,0.38,1.0,1.9,0.5,3.9,10.7,0.36,5.8,5.8,1.0,4.9,4.9,9.7,1.0,0.0,0.0,2.9,3.9,16.5
2010,2,BOS,Boston Celtics,Brian Scalabrine,31,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
