Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
,,2914,,,Alando Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,24.0,2770,PHO,Phoenix Suns,Amar'e Stoudemire,27.0,16.0,16.0,584.0,7.6,14.7,0.52,0.0,0.2,0.0,7.6,14.5,0.53,6.6,8.8,0.75,2.8,3.7,6.5,1.1,0.7,1.5,2.5,3.3,21.9
2010.0,24.0,967,PHO,Phoenix Suns,Channing Frye,26.0,16.0,0.0,435.0,3.6,9.8,0.36,2.5,7.1,0.35,1.1,2.6,0.41,1.2,1.3,0.94,0.8,6.6,7.4,1.2,1.0,0.7,0.7,4.1,10.8
2010.0,24.0,1539,PHO,Phoenix Suns,Dwayne Jones,26.0,2.0,0.0,10.0,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,10.8,14.4,0.75,3.6,14.4,18.0,0.0,0.0,0.0,3.6,0.0,18.0
2010.0,24.0,540,PHO,Phoenix Suns,Earl Clark,22.0,3.0,0.0,13.0,2.8,8.3,0.33,0.0,0.0,,2.8,8.3,0.33,5.5,5.5,1.0,0.0,5.5,5.5,2.8,2.8,0.0,5.5,2.8,11.1
2010.0,24.0,779,PHO,Phoenix Suns,Goran Dragic,23.0,16.0,0.0,237.0,6.5,15.2,0.43,2.0,6.1,0.32,4.6,9.1,0.5,3.5,4.7,0.74,1.5,2.9,4.4,5.5,0.6,0.2,2.4,2.7,18.5
2010.0,24.0,1289,PHO,Phoenix Suns,Grant Hill,37.0,16.0,16.0,452.0,4.7,9.8,0.48,0.2,1.3,0.19,4.5,8.5,0.52,2.6,3.0,0.87,1.0,6.5,7.4,2.9,1.0,0.8,1.5,3.7,12.3
2010.0,24.0,793,PHO,Phoenix Suns,Jared Dudley,24.0,16.0,0.0,377.0,3.8,8.2,0.46,2.4,5.6,0.42,1.4,2.6,0.56,1.6,2.7,0.61,1.4,4.3,5.7,2.7,1.7,0.6,0.9,3.5,11.6
2010.0,24.0,571,PHO,Phoenix Suns,Jarron Collins,31.0,11.0,10.0,115.0,1.6,4.7,0.33,0.0,0.0,,1.6,4.7,0.33,0.6,0.6,1.0,2.8,2.5,5.3,0.0,0.3,0.3,0.9,6.9,3.8
2010.0,24.0,2439,PHO,Phoenix Suns,Jason Richardson,29.0,16.0,16.0,533.0,7.6,15.1,0.5,3.2,6.8,0.48,4.3,8.2,0.52,3.0,3.9,0.76,1.2,4.7,5.9,1.1,1.1,0.3,0.7,2.4,21.3
2010.0,24.0,161,PHO,Phoenix Suns,Leandro Barbosa,27.0,16.0,0.0,250.0,6.2,14.8,0.42,1.7,5.0,0.34,4.5,9.8,0.46,2.4,3.5,0.71,0.3,2.7,3.0,2.9,0.7,0.3,2.2,4.8,16.6
2010.0,24.0,65,PHO,Phoenix Suns,Lou Amundson,27.0,16.0,0.0,194.0,3.5,6.7,0.53,0.0,0.0,,3.5,6.7,0.53,1.7,3.9,0.43,5.6,4.8,10.4,0.2,1.1,1.3,1.1,5.8,8.7
2010.0,24.0,1777,PHO,Phoenix Suns,Robin Lopez,21.0,6.0,6.0,104.0,6.6,12.1,0.54,0.0,0.0,,6.6,12.1,0.54,3.1,3.1,1.0,4.2,4.2,8.3,0.0,0.7,0.3,1.0,3.8,16.3
2010.0,24.0,2112,PHO,Phoenix Suns,Steve Nash,35.0,16.0,16.0,539.0,6.6,12.8,0.52,1.3,3.3,0.38,5.3,9.4,0.57,4.5,5.0,0.89,0.4,3.1,3.5,10.8,0.3,0.1,4.0,1.3,19.0
,,1128,,,Taylor Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
