Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,21,2295,SEA,Seattle Supersonics,Johan Petro,"January 27, 1986",20.0,NBA,C,68.0,41.0,1282.0,4.3,8.4,0.51,0.0,0.0,,4.3,8.4,0.51,1.3,2.1,0.63,3.1,5.3,8.3,0.4,0.7,1.4,1.7,6.0,9.9
2007,21,2295,SEA,Seattle Supersonics,Johan Petro,"January 27, 1986",21.0,NBA,C,81.0,13.0,1510.0,5.4,10.4,0.52,0.0,0.0,,5.4,10.4,0.52,1.2,1.8,0.65,2.2,5.8,8.0,1.1,0.9,1.1,2.0,5.7,12.0
2008,21,2295,SEA,Seattle Supersonics,Johan Petro,"January 27, 1986",22.0,NBA,C,72.0,28.0,1310.0,5.1,12.1,0.42,0.0,0.0,0.0,5.1,12.0,0.42,1.8,2.4,0.74,2.7,7.5,10.2,0.9,1.0,1.2,2.0,4.8,11.9
2009,31,2295,TOT,Total After Trade,Johan Petro,"January 27, 1986",23.0,NBA,C,49.0,22.0,559.0,4.7,11.3,0.42,0.0,0.1,0.0,4.7,11.2,0.42,1.0,1.9,0.55,2.7,7.5,10.2,1.0,1.2,1.0,1.8,6.9,10.4
2009,21,2295,OKC,Oklahoma City Thunder,Johan Petro,"January 27, 1986",23.0,NBA,C,22.0,12.0,342.0,4.8,11.9,0.41,0.0,0.1,0.0,4.8,11.8,0.41,1.1,1.6,0.67,2.8,7.2,10.0,0.6,1.7,0.5,1.6,5.4,10.7
2009,8,2295,DEN,Denver Nuggets,Johan Petro,"January 27, 1986",23.0,NBA,C,27.0,10.0,217.0,4.5,10.5,0.43,0.0,0.2,0.0,4.5,10.3,0.44,1.0,2.3,0.43,2.5,8.0,10.5,1.7,0.5,1.7,2.2,9.3,10.0
2010,8,2295,DEN,Denver Nuggets,Johan Petro,"January 27, 1986",24.0,NBA,C,36.0,16.0,436.0,4.5,8.3,0.54,0.0,0.1,0.0,4.5,8.3,0.54,1.2,1.7,0.67,2.6,8.0,10.7,1.2,0.8,1.1,1.9,6.6,10.1
2011,3,2295,NJN,New Jersey Nets,Johan Petro,"January 27, 1986",25.0,NBA,C,77.0,1.0,893.0,5.2,11.7,0.44,0.0,0.2,0.0,5.2,11.5,0.45,0.6,1.1,0.54,2.5,6.0,8.5,1.8,1.4,1.4,1.9,7.2,11.0
2012,3,2295,NJN,New Jersey Nets,Johan Petro,"January 27, 1986",26.0,NBA,C,59.0,10.0,920.0,4.3,10.2,0.42,0.0,0.0,1.0,4.2,10.1,0.42,1.2,1.4,0.84,2.7,6.1,8.8,1.8,0.8,0.9,1.5,4.8,9.8
2013,1,2295,ATL,Atlanta Hawks,Johan Petro,"January 27, 1986",27.0,NBA,C,31.0,8.0,352.0,4.9,11.3,0.44,0.1,0.4,0.25,4.8,10.8,0.44,1.1,1.2,0.92,3.4,8.1,11.5,1.6,1.0,0.9,2.5,4.9,11.0
