PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Ronnie Brewer,23,81,80,2605,8.3,16.4,0.508,0.4,1.7,0.259,7.9,14.7,0.537,4.9,7.0,0.7020000000000001,2.0,3.9,5.9,3.5,2.7,0.6,2.2,2.5,22.0,,113,108
Deron Williams,24,68,68,2505,9.5,20.2,0.47100000000000003,1.4,4.6,0.31,8.1,15.6,0.518,6.7,7.9,0.8490000000000001,0.5,3.5,4.0,14.9,1.5,0.4,4.7,2.8,27.2,,116,111
Mehmet Okur,29,72,72,2409,9.2,19.0,0.485,1.9,4.3,0.446,7.3,14.7,0.49700000000000005,5.8,7.1,0.8170000000000001,2.7,9.3,11.9,2.6,1.2,1.1,2.8,4.7,26.2,,115,107
Paul Millsap,23,76,38,2290,9.0,16.9,0.534,0.0,0.1,0.0,9.0,16.8,0.537,5.1,7.3,0.6990000000000001,5.6,9.1,14.7,3.1,1.8,1.6,2.9,6.5,23.1,,116,105
Kyle Korver,27,78,2,1874,6.7,15.4,0.43799999999999994,2.8,7.3,0.386,3.9,8.1,0.485,3.1,3.5,0.882,1.0,6.1,7.1,3.8,1.3,0.8,2.5,4.7,19.4,,110,109
Andrei Kirilenko,27,67,10,1831,7.2,16.0,0.449,0.6,2.1,0.27399999999999997,6.6,14.0,0.475,6.9,8.8,0.785,2.4,6.6,9.0,4.9,2.3,2.2,3.4,3.6,21.8,,109,105
C.J. Miles,21,72,72,1623,8.2,17.8,0.45899999999999996,2.0,5.7,0.35200000000000004,6.2,12.2,0.509,2.5,2.8,0.8759999999999999,1.4,3.9,5.3,3.4,1.5,0.5,2.0,5.9,20.9,,109,110
Carlos Boozer,27,37,37,1197,10.8,22.0,0.49,0.0,0.0,,10.8,22.0,0.49,4.2,6.0,0.698,4.8,11.8,16.6,3.4,1.7,0.3,3.4,5.7,25.8,,105,105
Brevin Knight,33,74,0,938,3.6,10.4,0.349,0.0,0.3,0.0,3.6,10.1,0.361,2.6,3.5,0.75,0.7,4.1,4.8,10.4,3.7,0.2,3.6,5.4,9.9,,93,105
Ronnie Price,25,52,17,738,5.4,14.2,0.379,1.3,4.3,0.311,4.1,9.9,0.408,2.4,3.1,0.7559999999999999,0.8,4.0,4.8,7.5,2.7,0.3,4.3,5.2,14.5,,91,108
Matt Harpring,32,63,2,693,8.3,17.9,0.461,0.0,0.1,0.0,8.3,17.8,0.46399999999999997,4.1,5.4,0.764,3.5,5.7,9.1,2.1,2.2,0.7,2.2,7.6,20.6,,105,107
Kosta Koufos,19,48,7,565,8.6,16.9,0.508,0.0,0.0,,8.6,16.9,0.508,3.3,4.7,0.706,4.6,8.0,12.6,1.8,1.1,2.8,2.4,6.4,20.4,,109,106
Morris Almond,23,25,1,255,6.7,16.4,0.40700000000000003,1.0,3.4,0.294,5.7,12.9,0.43799999999999994,4.2,5.3,0.8079999999999999,1.8,5.5,7.3,1.4,0.8,0.8,3.2,6.3,18.6,,94,110
Jarron Collins,30,26,3,201,4.1,9.0,0.457,0.0,0.0,,4.1,9.0,0.457,2.1,2.8,0.727,5.1,4.4,9.5,1.8,0.5,0.3,2.3,9.0,10.3,,105,112
Kyrylo Fesenko,22,21,1,156,6.9,11.9,0.583,0.0,0.0,,6.9,11.9,0.583,2.3,6.9,0.33299999999999996,4.6,7.6,12.2,1.3,2.3,5.0,3.0,11.6,16.2,,100,101
