PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Andre Iguodala,25,82,82,3269,8.8,18.7,0.473,1.3,4.3,0.307,7.5,14.5,0.521,6.2,8.5,0.7240000000000001,1.5,6.2,7.7,7.1,2.1,0.6,3.6,2.5,25.2,,112,108
Andre Miller,32,82,82,2976,8.8,18.7,0.473,0.3,1.0,0.28300000000000003,8.6,17.7,0.483,6.1,7.3,0.826,2.2,4.4,6.6,9.6,2.0,0.3,3.6,3.5,24.0,,115,110
Thaddeus Young,20,75,71,2580,9.8,19.9,0.495,1.2,3.4,0.341,8.7,16.5,0.526,2.9,3.9,0.735,2.9,4.9,7.8,1.8,2.1,0.5,2.4,3.4,23.7,,110,109
Samuel Dalembert,27,82,82,2036,5.7,11.4,0.498,0.0,0.1,0.0,5.7,11.3,0.5,2.4,3.2,0.7340000000000001,5.6,12.8,18.4,0.5,0.9,3.8,3.1,6.5,13.7,,103,103
Lou Williams,22,81,0,1919,9.3,23.5,0.39799999999999996,1.8,6.1,0.28600000000000003,7.6,17.4,0.43799999999999994,8.5,10.7,0.79,1.0,3.6,4.6,6.7,2.4,0.4,4.2,3.6,28.9,,105,109
Willie Green,27,81,60,1828,8.3,19.2,0.435,1.5,4.7,0.317,6.9,14.5,0.473,1.8,2.5,0.7290000000000001,0.8,2.8,3.7,4.6,1.5,0.4,1.9,4.5,20.0,,105,112
Marreese Speights,21,79,2,1263,10.6,21.2,0.502,0.1,0.3,0.25,10.6,20.9,0.506,4.3,5.6,0.773,5.2,7.2,12.4,1.3,1.1,2.4,1.9,7.6,25.7,,115,107
Reggie Evans,28,79,7,1137,3.7,8.4,0.444,0.0,0.0,0.0,3.7,8.3,0.446,4.9,8.2,0.594,6.3,10.6,16.9,1.2,1.9,0.4,3.2,7.6,12.3,,102,105
Elton Brand,29,29,23,920,9.5,21.2,0.447,0.0,0.0,,9.5,21.2,0.447,4.2,6.3,0.6759999999999999,4.5,10.3,14.7,2.1,1.0,2.6,3.9,4.5,23.1,,97,105
Royal Ivey,27,71,0,861,4.3,12.9,0.332,2.4,7.1,0.342,1.9,5.8,0.319,2.1,2.7,0.7909999999999999,1.2,3.5,4.7,2.7,2.2,0.4,1.4,4.7,13.1,,102,110
Theo Ratliff,35,46,0,579,3.1,5.9,0.531,0.0,0.0,,3.1,5.9,0.531,1.9,3.2,0.6,4.2,7.6,11.8,0.8,1.6,4.3,1.3,7.1,8.2,,117,104
Kareem Rush,28,25,1,199,5.4,15.6,0.345,2.7,8.8,0.303,2.7,6.7,0.4,1.1,1.1,1.0,0.0,4.0,4.0,4.0,1.3,0.3,2.7,2.7,14.5,,92,111
Donyell Marshall,35,25,0,189,9.3,20.6,0.452,7.1,15.5,0.455,2.3,5.1,0.444,0.8,1.7,0.5,1.7,9.6,11.3,4.2,1.1,1.4,1.7,6.8,26.5,,127,107
